url,Title,Manufacturer,Model_Name,Screen_Size,Resolution,CPU,RAM,RAM_type,Storage,Storage_type,GPU,GPU_RAM,Size,Weight,Score,Battery_life,Price
https://www.zoomit.ir/product/lenovo-loq-15irh8-core-i7-13620h-rtx-4050-16gb-1tb/,لپ تاپ LOQ 15IRH8 لنوو - Core i7-13620H RTX 4050 16GB 1TB,,,15.6 اینچ,QHD - 2560×1440,اینتل Core i7-13620H,16 گیگابایت,DDR5,1 ترابایت,SSD,انویدیا GeForce RTX 4050,6 گیگابایت از نوع GDDR6,25.2 × 264.8 × 359.6 میلی‌متر,2.4 کیلوگرم,6,باتری 4 سلولی با ظرفیت 60 وات‌ساعت," 61,000,000 "
https://www.zoomit.ir/product/asus-vivobook-pro-m7600qe-ryzen-7-5800h-rtx-3050-ti-16gb-1tb/,لپ تاپ VivoBook Pro M7600QE ایسوس - Ryzen 7 5800H RTX 3050Ti 16GB 1TB, VivoBook Pro 16X OLED M7600QE,ASUS,16 اینچ,2400×3840 - 4K,AMD Ryzen 7 5800HX,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3050 Ti,4 گیگابایت,18.9 × 259 × 360.5 میلی‌متر,1.95 کیلوگرم,8,باتری 6 سلولی با ظرفیت 96 وات‌ساعت," 53,750,000 "
https://www.zoomit.ir/product/asus-vivobook-15-r1502za-core-i3-1215u-uhd-graphics-4gb-256gb/,لپ تاپ VivoBook 15 R1502ZA ایسوس - Core i3-1215U UHD Graphics 4GB 256GB, VivoBook 15 R1502ZA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,4 گیگابایت,DDR4,256 گیگابایت,SSD,,,19.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 16,474,000 "
https://www.zoomit.ir/product/hp-victus-15-fa0031dx-core-i5-12450h-gtx-1650-16gb-512gb/,لپ تاپ Victus 15-FA0031DX اچ پی - Core i5-12450H GTX 1650 16GB 512GB, Victus 15-FA0031DX,HP,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-12450H,16 گیگابایت,DDR4-3200,512 گیگابایت,SSD,انویدیا GeForce GTX 1650,4 گیگابایت از نوع GDDR6 و 128 بیت,23.5 × 255 × 357.9 میلی‌متر,2.2 کیلوگرم,7,باتری 3 سلولی با ظرفیت 52.5 وات‌ساعت," 39,001,000 "
https://www.zoomit.ir/product/hp-omen-16-b0001-core-i7-11800h-rtx-3070-32gb-1tb/,لپ تاپ OMEN 16-b0001 اچ پی - Core i7-11800H RTX 3070 32GB 1TB, OMEN 16-b0001,HP,16.1 اینچ,1080×1920 - FHD,اینتل Core i7-11800H,32 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce RTX 3070,8 گیگابایت از نوع GDDR6,23.1 × 248 × 369 میلی‌متر,2.3 کیلوگرم,6,باتری 4 سلولی با ظرفیت 70 وات‌ساعت," 60,200,000 "
https://www.zoomit.ir/product/asus-vivobook-16x-m1603qa-ryzen-7-5800h-vega-8-16gb-512gb/,لپ تاپ VivoBook 16X M1603QA ایسوس - Ryzen 7 5800H Vega 8 16GB 512GB, VivoBook 16X M1603QA,ASUS,16 اینچ,1200×1920 - WUXGA,AMD Ryzen 7 5800H,16 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 247.7 × 358.4 میلی‌متر,1.88 کیلوگرم,6,باتری 3 سلولی با ظرفیت 50 وات‌ساعت," 31,399,000 "
https://www.zoomit.ir/product/lenovo-ideapad-gaming-3-core-i7-12650h-rtx-3050-16gb-1tb/,لپ تاپ IdeaPad Gaming 3 لنوو - Core i7-12650H RTX 3050 16GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت,21.8 × 266.4 × 359.6 میلی‌متر,2.32 کیلوگرم,8,باتری 4 سلولی با ظرفیت 45 وات‌ساعت," 48,099,000 "
https://www.zoomit.ir/product/acer-aspire-5-a515-57g-57yp-core-i5-1235u-mx550-8gb-256gb/,لپ تاپ Aspire 5 A515-57G-57YP ایسر - Core i5-1235U MX550 8GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,8 گیگابایت,DDR4,256 گیگابایت,SSD,انویدیا GeForce MX550,2 گیگابایت از نوع GDDR6,17.9 × 237.8 × 362.9 میلی‌متر,1.77 کیلوگرم,7,باتری 3 سلولی با ظرفیت 50 وات‌ساعت," 32,000,000 "
https://www.zoomit.ir/product/hp-pavilion-15-eg0361-core-i5-1135g7-mx350-8gb-1tb/,لپ تاپ پاویلیون 15-EG0361 اچ پی - Core i5-1135G7 MX350 8GB 1TB, Pavilion 15-EG0361,HP,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,8 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5,17.9 × 234 × 360 میلی‌متر,1.75 کیلوگرم,7,باتری 3 سلولی با ظرفیت 41 وات‌ساعت," 29,800,000 "
https://www.zoomit.ir/product/hp-victus-16-d0019-core-i7-11800h-rtx-3050ti-16gb-512gb/,لپ تاپ Victus 16-D0019 اچ پی - Core i7-11800H RTX 3050Ti 16GB 512GB, Victus 16-D0019,HP,16.1 اینچ,1080×1920 - FHD,اینتل Core i7-11800H,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050 Ti,4 گیگابایت از نوع GDDR6,23 × 259 × 370 میلی‌متر,2.4 کیلوگرم,8,باتری 4 سلولی با ظرفیت 66 وات‌ساعت," 48,000,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-ryzen-7-5700u-vega-8-8gb-1tb/,لپ تاپ IdeaPad 3 لنوو - Ryzen 7 5700U Vega 8 8GB 1TB,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 7 5700U,8 گیگابایت,DDR4,1 ترابایت,HDD,,,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,8,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 26,200,000 "
https://www.zoomit.ir/product/lenovo-v15-ryzen-5-5500u-vega-7-8gb-1tb/,لپ تاپ V15 لنوو - Ryzen 5 5500U Vega 7 8GB 1TB,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 5 5500U,8 گیگابایت,DDR4-3200,1 ترابایت,HDD,,,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 21,280,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-celeron-n4020-uhd-600-4gb-1tb/,لپ تاپ IdeaPad 3 لنوو - Celeron N4020 UHD 600 4GB 1TB,,,15.6 اینچ,HD - 1366×768,اینتل Celeron N4020,4 گیگابایت,DDR4,1 ترابایت,HDD,,,19.9 × 253.4 × 362.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 12,600,000 "
https://www.zoomit.ir/product/asus-zenbook-ux5401za-core-i7-12700h-iris-xe-16gb-1tb/,لپ تاپ ZenBook UX5401ZA ایسوس - Core i7-12700H Iris xe 16GB 1TB, ZenBook UX5401ZA,ASUS,14 اینچ,1800×2880,اینتل Core i7-12700H,16 گیگابایت,LPDDR5,1 ترابایت,SSD,,,15.9 × 221 × 311 میلی‌متر,1.4 کیلوگرم,7,باتری 3 سلولی با ظرفیت 63 وات‌ساعت," 61,499,000 "
https://www.zoomit.ir/product/asus-vivobook-r565ep-core-i7-1135g7-mx330-8gb-512gb/,لپ تاپ VivoBook R565EP ایسوس - Core i5-1135G7 MX330 8GB 512GB, VivoBook R565EP,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,8 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce MX330,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 234.9 × 360.2 میلی‌متر,1.8 کیلوگرم,6,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 26,298,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-core-i3-1115g4-uhd-12gb-256gb/,لپ تاپ ThinkBook 15 لنوو - Core i3-1115G4 UHD 12GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4-3200,256 گیگابایت,SSD,,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 17,700,000 "
https://www.zoomit.ir/product/asus-vivobook-15-k513eq-core-i7-1165g7-mx350-20gb-1tb/,لپ تاپ VivoBook 15 K513EQ ایسوس - Core i7-1165G7 MX350 20GB 1TB, VivoBook 15 K513EQ,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1165G7,20 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX350,2 گیگابایت,17.9 × 235 × 359 میلی‌متر,1.8 کیلوگرم,6,باتری 3 سلولی لیتیوم یونی با ظرفیت 42 وات‌ساعت," 37,174,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-studio-core-i7-11370h-rtx-a2000-32gb-2tb/,لپ تاپ سرفیس لپ تاپ استودیو مایکروسافت - Core i7-11370H RTX A2000 32GB 2TB,,,14.4 اینچ,1600×2400,اینتل Core i7-11370H,32 گیگابایت,LPDDR4x,2 ترابایت,SSD,انویدیا RTX A2000,4 گیگابایت از نوع GDDR6,18.94 × 228.32 × 323.28 میلی‌متر,1.82 کیلوگرم,6,باتری با ظرفیت 58 وات‌ساعت," 145,499,000 "
https://www.zoomit.ir/product/asus-vivobook-15-r1502za-core-i7-1255u-iris-xe-16gb-1tb/,لپ تاپ VivoBook 15 R1502ZA ایسوس - Core i7-1255U Iris Xe 16GB 1TB, VivoBook 15 R1502ZA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,16 گیگابایت,DDR4,1 ترابایت,SSD,,,19.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,8,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 32,500,000 "
https://www.zoomit.ir/product/asus-vvivobook-s-14-oled-ryzen-5-5600h-rx-vega-7-8gb-1tb/,لپ تاپ Vivobook S 14 OLED M3402QA ایسوس - Ryzen 5 5600H RX Vega 7 8GB 1TB, Vivobook S 14 OLED M3402QA,ASUS,14 اینچ,1800×2880,AMD Ryzen 5 5600H,8 گیگابایت,DDR4,1 ترابایت,SSD,,,18.9 × 224 × 316 میلی‌متر,1.5 کیلوگرم,7,باتری 3 سلولی با ظرفیت 70 وات‌ساعت," 34,800,000 "
https://www.zoomit.ir/product/asus-vivobook-15-k513eq-core-i7-1165g7-mx350-16gb-1tb/,لپ تاپ VivoBook 15 K513EQ ایسوس - Core i7-1165G7 MX350 16GB 1TB, VivoBook 15 K513EQ OLED,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1165G7,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX350,2 گیگابایت,17.9 × 235 × 359 میلی‌متر,1.8 کیلوگرم,8,باتری 3 سلولی لیتیوم یونی با ظرفیت 42 وات‌ساعت," 36,000,000 "
https://www.zoomit.ir/product/apple-macbook-pro-16-2023-m2-pro-19-core-gpu-16gb-512gb/,لپ تاپ مک بوک پرو 16 اینچی 2023 اپل - M2 Pro 19-core GPU 16GB 512GB,,,16.2 اینچ,2234×3456,اپل M2 Pro,16 گیگابایت,,512 گیگابایت,SSD,,,16.8 × 248.1 × 355.7 میلی‌متر,1.68 کیلوگرم,7,باتری لیتیوم پلیمری با ظرفیت 100 وات‌ساعت," 114,000,000 "
https://www.zoomit.ir/product/apple-macbook-pro-14-2023-m2-max-30-core-gpu-32gb-1tb/,لپ تاپ مک بوک پرو 14 اینچی 2023 اپل - M2 Max 30-core GPU 32GB 1TB,,,14.2 اینچ,1964×3024,اپل M2 Max,32 گیگابایت,,1 ترابایت,SSD,,,15.5 × 221.2 × 312.6 میلی‌متر,1.6 کیلوگرم,7,باتری لیتیوم پلیمری با ظرفیت 70 وات‌ساعت," 165,000,000 "
https://www.zoomit.ir/product/asus-tuf-dash-f15-fx517zm-core-i7-12650h-rtx-3060-32gb-1tb/,لپ تاپ TUF Dash F15 FX517ZM ایسوس - Core i7-12650H RTX 3060 32GB 1TB, TUF Dash F15 FX517ZM,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,32 گیگابایت,DDR5,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,20.7 × 251 × 354 میلی‌متر,2.0 کیلوگرم,8,باتری 4 سلولی با ظرفیت 76 وات‌ساعت," 67,295,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f17-fx707zm-core-i7-12700h-rtx-3060-16gb-1tb/,لپ تاپ TUF Gaming F17 FX707ZM ایسوس - Core i7-12700H RTX 3060 16GB 1TB, TUF Gaming F17 FX707ZM,ASUS,17.3 اینچ,1200×1920 - WUXGA,اینتل Core i7-12700H,16 گیگابایت,DDR5-4800,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,22.9 × 264 × 394 میلی‌متر,2.6 کیلوگرم,8,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 62,499,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-core-i3-1115g4-mx450-8gb-1128gb/,لپ تاپ ThinkBook 15 لنوو - Core i3-1115G4 MX450 8GB 1128GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4-3200,1128 گیگابایت (1 ترابایت HDD و 128 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX450,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 17,950,000 "
https://www.zoomit.ir/product/macbook-air-2022-m2-24gb-1tb/,لپ تاپ مک بوک ایر 2022 اپل - M2 24GB 1TB,,,13.6 اینچ,1664×2560,اپل M2,24 گیگابایت,,1 ترابایت,SSD,,,11.3 × 215 × 304.1 میلی‌متر,1.24 کیلوگرم,8,باتری لیتیوم پلیمری با ظرفیت 52.6 وات‌ساعت," 96,800,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hc-core-i7-11800h-rtx-3050-16gb-1tb/,لپ تاپ TUF Gaming F15 FX506HC ایسوس - Core i7-11800H RTX 3050 16GB 1TB, TUF Gaming F15 FX506HC,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-11800H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6,24.9 × 256 × 359 میلی‌متر,2.3 کیلوگرم,8,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 43,350,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i3-1115g4-mx450-4gb-256gb/,لپ تاپ ThinkBook 15 G2 لنوو - Core i3-1115G4 MX450 4GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,4 گیگابایت,DDR4-3200,256 گیگابایت,SSD,انویدیا GeForce MX450,2 گیگابایت از نوع GDDR5,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,8,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 16,000,000 "
https://www.zoomit.ir/product/apple-macbook-pro-16-2021-m1-pro-max-32gb-1tb/,لپ تاپ مک بوک پرو 16 اینچی 2021 اپل - M1 Max 32GB 1TB,,,16.2 اینچ,2234×3456,پردازنده 10 هسته‌ای اپل M1 MAX به همراه موتور پردازش عصبی 16 هسته‌ای,32 گیگابایت,,1 ترابایت,SSD,,,16.8 × 248.1 × 355.7 میلی‌متر,2.2 کیلوگرم,9,باتری لیتیوم پلیمری با ظرفیت 100 وات‌ساعت," 140,000,000 "
https://www.zoomit.ir/product/asus-zephyrus-m16-gu603zm-core-i7-12700h-rtx-3060-16gb-512gb/,لپ تاپ Zephyrus M16 GU603ZM ایسوس - Core i7-12700H RTX 3060 16GB 512GB, Zephyrus M16 GU603ZM,ASUS,16 اینچ,1600×2560 - WQXGA,اینتل Core i7-12700H,16 گیگابایت,DDR5,512 گیگابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,19.9 × 243 × 355 میلی‌متر,2.0 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 62,250,000 "
https://www.zoomit.ir/product/acer-nitro-5-an515-58-core-i7-12700h-rtx-3050-16gb-512gb/,لپ تاپ نیترو 5 AN515-58-73WQ ایسر - Core i7-12700H RTX 3050 16GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12700H,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6,25.9 × 271 × 360 میلی‌متر,2.5 کیلوگرم,7,باتری 4 سلولی با ظرفیت 57.5 وات‌ساعت," 45,600,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1115g4-uhd-graphics-xe-8gb-1tb/,لپ تاپ IdeaPad 3 لنوو - Core i3-1115G4 UHD Graphics Xe 8GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,1 ترابایت,HDD,,فاقد حافظه‌ی گرافیکی اختصاصی,19.9 × 253 × 362 میلی‌متر,1.7 کیلوگرم,6,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 15,100,000 "
https://www.zoomit.ir/product/apple-macbook-pro-13-2020-m1-8gb-256gb/,لپ تاپ مک بوک پرو 13 اینچی 2020 اپل - M1 8GB 256GB,,,13.3 اینچ,1600×2560 - WQXGA,پردازنده 8 هسته‌ای اپل M1 به همراه موتور پردازش عصبی 16 هسته‌ای,8 گیگابایت,,256 گیگابایت,SSD,,,15.6 × 212.4 × 304.1 میلی‌متر,1.4 کیلوگرم,9,باتری لیتیوم پلیمری با ظرفیت 58.2 وات‌ساعت," 53,599,000 "
https://www.zoomit.ir/product/hp-victus-16t-d000-core-i7-11800h-rtx-3060-16gb-1tb/,لپ تاپ Victus 16T-D000 اچ پی - Core i7-11800H RTX 3060 16GB 1TB, Victus 16T-D000,HP,16.1 اینچ,1080×1920 - FHD,اینتل Core i7-11800H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6 و 128 بیت,22.8 × 259 × 370.08 میلی‌متر,2.44 کیلوگرم,7,باتری 4 سلولی با ظرفیت 70 وات‌ساعت," 54,000,000 "
https://www.zoomit.ir/product/asus-tuf-dash-f15-fx517ze-core-i7-12650h-rtx-3050ti-16gb-512gb/,لپ تاپ TUF Dash F15 FX517ZE ایسوس - Core i7-12650H RTX 3050Ti 16GB 512GB, TUF Dash F15 FX517ZE,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,16 گیگابایت,DDR5,512 گیگابایت,SSD,انویدیا GeForce RTX 3050 Ti,4 گیگابایت از نوع GDDR6,19.9 × 251 × 354 میلی‌متر,2.0 کیلوگرم,7,باتری 4 سلولی با ظرفیت 76 وات‌ساعت," 56,900,000 "
https://www.zoomit.ir/product/asus-zenbook-pro-14-duo-ux8402ze-core-i7-12700h-rtx-3050ti-16gb-1tb/,لپ تاپ Zenbook Pro 14 Duo UX8402ZE ایسوس - Core i7-12700H RTX 3050Ti 16GB 1TB, Zenbook Pro 14 Duo UX8402ZE,ASUS,14.5 اینچ,1800×2880,اینتل Core i7-12700H,16 گیگابایت,LPDDR5,1 ترابایت,SSD,انویدیا GeForce RTX 3050 Ti,4 گیگابایت,179 × 224 × 323 میلی‌متر,1.75 کیلوگرم,7,باتری 4 سلولی با ظرفیت 76 وات‌ساعت," 101,999,000 "
https://www.zoomit.ir/product/asus-rog-strix-g16-g614jv-rcore-i7-13650hx-rtx-4060-16gb-512gb/,لپ تاپ ROG Strix G16 G614JV ایسوس - Core i7-13650HX RTX 4060 16GB 512GB, ROG Strix G16 G614JV,ASUS,16 اینچ,1200×1920 - WUXGA,اینتل Core i7-13650HX,16 گیگابایت,DDR5-4800,512 گیگابایت,SSD,انویدیا GeForce RTX 4060,8 گیگابایت از نوع GDDR6,22.6 × 264 × 354 میلی‌متر,2.5 کیلوگرم,6,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 70,580,000 "
https://www.zoomit.ir/product/lenovo-ideapad-gaming-3-core-i7-12650h-rtx-3060-16gb-512gb/,لپ تاپ IdeaPad Gaming 3 لنوو - Core i7-12650H RTX 3060 16GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,16 گیگابایت,DDR4,512 گیگابایت,PCIe NVMe,انویدیا GeForce RTX 3060,6 گیگابایت,21.8 × 266.4 × 359.6 میلی‌متر,2.32 کیلوگرم,7,باتری 4 سلولی با ظرفیت 60 وات‌ساعت," 49,799,000 "
https://www.zoomit.ir/product/asus-vivobook-15-r1502za-core-i7-1255u-iris-xe-16gb-512gb/,لپ تاپ VivoBook 15 R1502ZA ایسوس - Core i7-1255U Iris Xe 16GB 512GB, VivoBook 15 R1502ZA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,16 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.9 × 232.5 × 359.7 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 30,300,000 "
https://www.zoomit.ir/product/asus-vivobook-pro-15-oled-m3500qc-ryzen-7-5800h-rtx-3050-16gb-1tb/,لپ تاپ VivoBook Pro 15 OLED M3500QC ایسوس - Ryzen 7 5800H RTX 3050 16GB 1TB, VivoBook Pro 15 OLED M3500QC,ASUS,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 7 5800H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6 و 128 بیت,18.9 × 235.3 × 359.8 میلی‌متر,1.65 کیلوگرم,8,3 سلولی لیتیوم یون با ظرفیت 63 وات‌ساعت," 39,333,000 "
https://www.zoomit.ir/product/lenovo-legion-5-pro-core-i7-11800h-rtx-3060-32gb-1tb/,لپ تاپ Legion 5 Pro لنوو - Core i7-11800H RTX 3060 32GB 1TB,,,16 اینچ,1600×2560 - WQXGA,اینتل Core i7-11800H,32 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6 و 128 بیت,22 × 264.2 × 356 میلی‌متر,2.3 کیلوگرم,10,باتری 4 سلولی با ظرفیت 80 وات‌ساعت," 55,500,000 "
https://www.zoomit.ir/product/microsoft-surface-pro-8-core-i7-1185g7-iris-xe-16gb-512gb/,لپ تاپ سرفیس پرو 8 مایکروسافت - Core i7-1185G7 Iris Xe 16GB 512GB,,,13 اینچ,1920×2880,اینتل Core i7-1185G7,16 گیگابایت,LPDDR4x,512 گیگابایت,SSD,,فاقد حافظه‌ی اختصاصی,9.3 × 208 × 287 میلی‌متر,0.89 کیلوگرم,8,," 64,300,000 "
https://www.zoomit.ir/product/microsoft-surface-pro-9-13-inch-core-i5-1235u-iris-xe-8gb-256gb/,لپ تاپ سرفیس پرو 9 مایکروسافت - Core i5-1235U Iris Xe 8GB 256GB,,,13 اینچ,1920×2880,اینتل Core i5-1235U,8 گیگابایت,LPDDR5X,256 گیگابایت,SSD,,,9.3 × 209 × 287 میلی‌متر,0.87 کیلوگرم,7,باتری با ظرفیت 47.7 وات‌ساعت," 43,999,000 "
https://www.zoomit.ir/product/lenovo-legion-5-core-i7-11800h-rtx-3060-16gb-1tb/,لپ تاپ Legion 5 لنوو - Core i7-11800H RTX 3060 16GB 1TB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-11800H,16 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,25.7 × 260 × 362 میلی‌متر,2.4 کیلوگرم,6,باتری 4 سلولی با ظرفیت 80 وات‌ساعت," 52,500,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hc-core-i5-11400h-rtx-3050-8gb-512gb/,لپ تاپ TUF Gaming F15 FX506HC ایسوس - Core i5-11400H RTX 3050 8GB 512GB, TUF Gaming F15 FX506HC,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,8 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6,22.8 × 256 × 359 میلی‌متر,2.3 کیلوگرم,7,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 38,800,000 "
https://www.zoomit.ir/product/asus-vivobook-r427fa-core-i3-10110u-uhd-620-4gb-1tb/,لپ تاپ VivoBook R427FA ایسوس - Core i3-10110U UHD 620 4GB 1TB, VivoBook R427FA,ASUS,14 اینچ,HD - 1366×768,اینتل Core i3-10110U,4 گیگابایت,DDR4,1 ترابایت,HDD,,,19.9 × 216 × 325.4 میلی‌متر,1.6 کیلوگرم,8,باتری 2 سلولی با ظرفیت 32 وات‌ساعت," 20,000,000 "
https://www.zoomit.ir/product/asus-vivobook-go-14-flip-tp1401ka-celeron-n4500-uhd-4gb-256gb/,لپ تاپ VivoBook Go 14 Flip TP1401KA ایسوس - Celeron N4500 UHD 4GB 256GB, VivoBook Go 14 Flip TP1401KA,ASUS,14 اینچ,1080×1920 - FHD,اینتل Celeron N4500,4 گیگابایت,DDR4,256 گیگابایت,SSD,,,15.9 × 217 × 320 میلی‌متر,1.4 کیلوگرم,7,باتری 2 سلولی با ظرفیت 39 وات‌ساعت," 17,999,000 "
https://www.zoomit.ir/product/huawei-matebook-b3-520-core-i5-1135g7-iris-xe-8gb-512gb/,لپ تاپ MateBook B3-520 هواوی - Core i5-1135G7 Iris Xe 8GB 512GB, MateBook B3-520,HUAWEI,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,8 گیگابایت,DDR4,512 گیگابایت,SSD,,,19.6 × 229.9 × 357.8 میلی‌متر,1.56 کیلوگرم,8,باتری لیتیوم پلیمری با ظرفیت 42 وات‌ساعت," 21,990,000 "
https://www.zoomit.ir/product/asus-rog-strix-g15-g513rm-ryzen-7-rtx-3060-16gb-1tb/,لپ تاپ ROG Strix G15 G513RM ایسوس - Ryzen 7 RTX 3060 16GB 1TB, ROG Strix G15 G513RM,ASUS,15.6 اینچ,QHD - 2560×1440,AMD Ryzen 7 6800H,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6 و 128 بیت,22.6 × 259 × 354 میلی‌متر,2.3 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 63,399,000 "
https://www.zoomit.ir/product/asus-x515ea-core-i3-1115g4-uhd-12gb-256gb/,لپ تاپ X515EA ایسوس - Core i3-1115G4 UHD 12GB 256GB, X515EA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4,256 گیگابایت,SSD,,فاقد حافظه اختصاصی,19.9 × 235 × 359.2 میلی‌متر,1.8 کیلوگرم,6,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 19,140,000 "
